Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 143",2.084506848401e-01,1.777898771222e-01,3.200344517239e-02,2.166974091730e-01,2.215730735695e-01,3.859747717612e-02,8.246724332856e-03,4.378319644723e-02,6.594032003731e-03
"                 144",2.065380821181e-01,1.776736582901e-01,3.006094793527e-02,2.181509443568e-01,2.172409948618e-01,3.148441897826e-02,1.161286223875e-02,3.956733657166e-02,1.423471042992e-03
"                 145",2.054022601038e-01,1.774628884594e-01,2.908027184543e-02,2.150303584855e-01,2.273440736242e-01,3.460440952456e-02,9.628098381681e-03,4.988118516485e-02,5.524137679131e-03
"                 146",2.036884320088e-01,1.770978878175e-01,2.832749130828e-02,2.109826659138e-01,2.265655424271e-01,2.897589802540e-02,7.294233904967e-03,4.946765460961e-02,6.484067171167e-04
"                 147",2.015039626259e-01,1.769867460322e-01,2.670606924664e-02,2.124475541690e-01,2.233111093843e-01,2.699359495177e-02,1.094359154311e-02,4.632436335218e-02,2.875257051286e-04
"                 148",1.992524774905e-01,1.770170994192e-01,2.425352615042e-02,2.079068623109e-01,2.249655989528e-01,2.587189612883e-02,8.654384820459e-03,4.794849953365e-02,1.618369978406e-03
"                 149",1.971237850422e-01,1.771301366536e-01,2.237260368300e-02,2.036180104760e-01,2.243547428840e-01,2.755475116350e-02,6.494225433792e-03,4.722460623034e-02,5.182147480501e-03
"                 150",1.953976880073e-01,1.764825648084e-01,2.279808389131e-02,2.041381377494e-01,2.294817016580e-01,2.874999624554e-02,8.740449742095e-03,5.299913684956e-02,5.951912354232e-03
"                 151",1.939163017796e-01,1.758755056831e-01,2.298318178109e-02,2.154375161368e-01,2.203817501384e-01,2.791811925773e-02,2.152121435718e-02,4.450624445534e-02,4.934937476640e-03
"                 152",1.923710564052e-01,1.755600458295e-01,2.386999425997e-02,2.011629061563e-01,2.093690526715e-01,2.664653184817e-02,8.791849751040e-03,3.380900684201e-02,2.776537588194e-03
"                 153",1.911013087116e-01,1.752716922187e-01,2.315605729095e-02,2.037408022194e-01,2.139337578387e-01,3.207487956243e-02,1.263949350775e-02,3.866206562002e-02,8.918822271477e-03
"                 154",1.898581240888e-01,1.756668093592e-01,1.927850940484e-02,2.000351972102e-01,2.203488269931e-01,3.094781526991e-02,1.017707312139e-02,4.468201763388e-02,1.166930586507e-02
"                 155",1.890695519303e-01,1.758966567907e-01,1.670965248179e-02,1.993638500127e-01,2.192831985244e-01,2.155769493430e-02,1.029429808238e-02,4.338654173369e-02,4.848042452517e-03
"                 156",1.883385041932e-01,1.759717293459e-01,1.372834606096e-02,1.981003676401e-01,2.273855993647e-01,2.340984257387e-02,9.761863446876e-03,5.141387001881e-02,9.681496512909e-03
"                 157",1.882338953102e-01,1.750546475724e-01,7.089887860748e-03,1.995741790492e-01,2.265883717888e-01,1.302702406519e-02,1.134028373902e-02,5.153372421640e-02,5.937136204441e-03
"                 158",1.883092845540e-01,1.738465530580e-01,7.047065429213e-03,1.991850294466e-01,2.092105898319e-01,1.739470249870e-02,1.087574489267e-02,3.536403677386e-02,1.034763706949e-02
"                 159",1.885513879156e-01,1.729191494093e-01,1.048176558079e-02,2.008345633195e-01,2.100668017590e-01,1.637406606280e-02,1.228317540383e-02,3.714765234972e-02,5.892300482013e-03
"                 160",1.888644057449e-01,1.721885905419e-01,1.315389369860e-02,1.967459329634e-01,2.148033880802e-01,1.938354831973e-02,7.881527218446e-03,4.261479753832e-02,6.229654621130e-03
"                 161",1.892475647172e-01,1.714366329625e-01,1.624444019036e-02,1.969691086394e-01,2.114623761128e-01,1.908614754931e-02,7.721543922199e-03,4.002574315028e-02,2.841707358954e-03
"                 162",1.891045322145e-01,1.703801674266e-01,1.742275266565e-02,1.956707181039e-01,2.109199058636e-01,2.484864947405e-02,6.566185889396e-03,4.053973843699e-02,7.425896808396e-03
"                 163",1.887477994895e-01,1.695556204445e-01,1.602199791437e-02,1.977196992119e-01,2.163779034708e-01,2.070594822971e-02,8.971899722407e-03,4.682228302628e-02,4.683950315339e-03
"                 164",1.880443520217e-01,1.687181711559e-01,1.564912412953e-02,1.969432357518e-01,2.047553450945e-01,2.144516050299e-02,8.898883730108e-03,3.603717393863e-02,5.796036373461e-03
"                 165",1.869418089701e-01,1.682979776759e-01,1.446117784030e-02,1.951335101916e-01,2.098141422970e-01,1.768507206802e-02,8.191701221475e-03,4.151616462106e-02,3.223894227721e-03
"                 166",1.862710686873e-01,1.673370368468e-01,1.206168670417e-02,1.937757661454e-01,2.118322538342e-01,1.705401727004e-02,7.504697458049e-03,4.449521698735e-02,4.992330565876e-03
"                 167",1.857527490602e-01,1.665694436758e-01,1.015750635759e-02,1.912801128588e-01,2.046419263217e-01,1.489007024611e-02,5.527363798575e-03,3.807248264587e-02,4.732563888523e-03
"                 168",1.853887437071e-01,1.658019245558e-01,7.359831409825e-03,1.929268833232e-01,2.071677625825e-01,1.187470642483e-02,7.538139616037e-03,4.136583802669e-02,4.514875015003e-03
"                 169",1.849366500149e-01,1.657753964248e-01,6.146886554269e-03,1.972630902222e-01,2.107099415760e-01,1.340442542169e-02,1.232644020731e-02,4.493454515118e-02,7.257538867423e-03
"                 170",1.845609767901e-01,1.665657697482e-01,7.647183690230e-03,1.908348918273e-01,2.172345618328e-01,1.330650735745e-02,6.273915037164e-03,5.066879208455e-02,5.659323667218e-03
"                 171",1.846788745161e-01,1.665068628410e-01,8.976204217220e-03,1.910756048812e-01,2.169099607019e-01,1.515482891386e-02,6.396730365007e-03,5.040309786090e-02,6.178624696636e-03
"                 172",1.850710145851e-01,1.666085244873e-01,7.612883711166e-03,1.927953296146e-01,2.086014267334e-01,1.115742122187e-02,7.724315029545e-03,4.199290224607e-02,3.544537510706e-03
"                 173",1.858681553457e-01,1.661139162096e-01,1.141933888815e-02,1.934763201460e-01,2.138444958149e-01,1.665280870004e-02,7.608164800285e-03,4.773057960534e-02,5.233469811888e-03
"                 174",1.863043611364e-01,1.657123067984e-01,1.247971063103e-02,1.922105512617e-01,2.101821709053e-01,1.495824186558e-02,5.906190125325e-03,4.446986410690e-02,2.478531234555e-03
"                 175",1.871591880551e-01,1.655462316790e-01,1.394534890220e-02,1.995942083098e-01,2.098321187349e-01,1.838181281169e-02,1.243502025477e-02,4.428588705594e-02,4.436463909495e-03
"                 176",1.881196540980e-01,1.653491426198e-01,1.780113875502e-02,1.952418030807e-01,2.017108757021e-01,2.445507622443e-02,7.122148982635e-03,3.636173308237e-02,6.653937469409e-03
"                 177",1.886811471730e-01,1.652273534174e-01,1.854334040590e-02,1.957403094948e-01,2.150706849430e-01,2.298396581764e-02,7.059162321767e-03,4.984333152556e-02,4.440625411742e-03
"                 178",1.896830428848e-01,1.650996244680e-01,2.067402035170e-02,1.978012310319e-01,2.047249026459e-01,2.597914022179e-02,8.118188147105e-03,3.962527817796e-02,5.305119870084e-03
"                 179",1.908452501655e-01,1.652062170518e-01,2.067195184718e-02,1.984438827879e-01,2.068203915309e-01,2.686078291691e-02,7.598632622419e-03,4.161417447912e-02,6.188831069732e-03
"                 180",1.921034543390e-01,1.649356067476e-01,2.117094285242e-02,1.975518249792e-01,2.088178568450e-01,2.292753687679e-02,5.448370640220e-03,4.388225009747e-02,1.756594024374e-03
"                 181",1.932772207841e-01,1.647265226004e-01,1.941903761771e-02,2.047222951546e-01,1.953545546459e-01,2.585797590672e-02,1.144507437051e-02,3.062803204546e-02,6.438938289011e-03
"                 182",1.943653658760e-01,1.643209193858e-01,2.229747380660e-02,2.022448057399e-01,2.062434566110e-01,2.555695107365e-02,7.879439863939e-03,4.192253722515e-02,3.259477267051e-03
"                 183",1.953294580436e-01,1.641553357892e-01,2.391310800565e-02,2.041561976883e-01,2.005241853876e-01,2.828039569554e-02,8.826739644695e-03,3.636884959839e-02,4.367287689894e-03
"                 184",1.958759092049e-01,1.640960766351e-01,2.555644996665e-02,2.025897001621e-01,2.045442874044e-01,3.185679396498e-02,6.713790957191e-03,4.044821076937e-02,6.300343998335e-03
"                 185",1.966430195597e-01,1.635714189634e-01,2.925453854656e-02,2.035723097289e-01,2.048105808645e-01,3.359435318083e-02,6.929290169176e-03,4.123916190106e-02,4.339814634269e-03
"                 186",1.972712147624e-01,1.631665205434e-01,3.174277737758e-02,2.054664893228e-01,2.018799230603e-01,3.565032084288e-02,8.195274560455e-03,3.871340251692e-02,3.907543465301e-03
"                 187",1.982350107045e-01,1.629671596583e-01,3.578149555230e-02,2.051620423235e-01,1.973890991044e-01,4.013618548047e-02,6.927031618983e-03,3.442193944601e-02,4.354689928175e-03
"                 188",1.988484998781e-01,1.630907578060e-01,3.839274083041e-02,2.051344740259e-01,2.024345272194e-01,4.233648190119e-02,6.285974147722e-03,3.934376941347e-02,3.943741070781e-03
"                 189",1.995538341406e-01,1.630689176485e-01,3.997595629387e-02,2.082202761450e-01,1.985325306736e-01,4.615434485609e-02,8.666442004464e-03,3.546361302511e-02,6.178388562223e-03
"                 190",1.999231637668e-01,1.632114751087e-01,4.056614175356e-02,2.088610464462e-01,2.000770563613e-01,4.769216205904e-02,8.937882679407e-03,3.686558125258e-02,7.126020305473e-03
"                 191",2.005572520770e-01,1.636092808093e-01,4.092712883994e-02,2.072241160125e-01,1.979679098211e-01,4.803945398340e-02,6.666863935492e-03,3.435862901181e-02,7.112325143459e-03
"                 192",2.007125718004e-01,1.640510268035e-01,4.131395680191e-02,2.081777557135e-01,2.085942525050e-01,4.819640268118e-02,7.465183913127e-03,4.454322570151e-02,6.882445879273e-03
"                 193",2.006440053688e-01,1.642055439333e-01,4.068518357332e-02,2.076239803018e-01,1.997652102814e-01,4.589394892531e-02,6.979974933055e-03,3.555966634804e-02,5.208765351987e-03
"                 194",2.003642419884e-01,1.642784150481e-01,3.909361581533e-02,2.079620354423e-01,2.010948954161e-01,4.513605375448e-02,7.597793453892e-03,3.681648036797e-02,6.042437939158e-03
"                 195",1.997049816111e-01,1.642659209026e-01,3.767681065815e-02,2.065896144504e-01,2.051874283057e-01,4.221458492066e-02,6.884632839344e-03,4.092150740310e-02,4.537774262502e-03
"                 196",1.992556344449e-01,1.642613321258e-01,3.685608304033e-02,2.054647651980e-01,2.100428375360e-01,4.294388222749e-02,6.209130753145e-03,4.578150541012e-02,6.087799187160e-03
"                 197",1.993358224695e-01,1.640032258218e-01,3.671374526744e-02,2.078790638758e-01,2.051339425569e-01,4.198448203506e-02,8.543241406285e-03,4.113071673512e-02,5.270736767620e-03
"                 198",2.001056285620e-01,1.637638611218e-01,3.752633537854e-02,2.079985352029e-01,2.001963703822e-01,4.429818066882e-02,7.892906640893e-03,3.643250926046e-02,6.771845290280e-03
"                 199",2.011737039475e-01,1.634399376681e-01,3.991736023770e-02,2.080347914408e-01,1.996186842282e-01,4.512877770122e-02,6.861087493232e-03,3.617874656012e-02,5.211417463523e-03
"                 200",2.019252323476e-01,1.628520346312e-01,3.978755391623e-02,2.089483290145e-01,1.962363598970e-01,4.342663775516e-02,7.023096666883e-03,3.338432526584e-02,3.639083838937e-03
"                 201",2.026494267229e-01,1.625765314972e-01,3.981286440458e-02,2.106806460591e-01,2.085460803621e-01,4.609921542287e-02,8.031219336270e-03,4.596954886486e-02,6.286351018288e-03
"                 202",2.033253332488e-01,1.622139009527e-01,4.063339261879e-02,2.116059751303e-01,1.902398196950e-01,4.569708594423e-02,8.280641881485e-03,2.802591874229e-02,5.063693325440e-03
"                 203",2.037801666900e-01,1.619232015879e-01,4.255601845778e-02,2.097475219567e-01,2.004010865046e-01,4.650545688058e-02,5.967355266704e-03,3.847788491670e-02,3.949438422809e-03
"                 204",2.036661349715e-01,1.614146941294e-01,4.186383562817e-02,2.146148187616e-01,2.007481382145e-01,4.870644366445e-02,1.094868379015e-02,3.933344408506e-02,6.842608036277e-03
"                 205",2.033642947952e-01,1.611002725709e-01,4.125779444179e-02,2.092502686105e-01,2.015537515385e-01,4.429204621886e-02,5.885973815317e-03,4.045347896760e-02,3.034251777069e-03
"                 206",2.034434794288e-01,1.606121067884e-01,3.929595874114e-02,2.095270758734e-01,2.040673913722e-01,4.397984264216e-02,6.083596444551e-03,4.345528458378e-02,4.683883901012e-03
"                 207",2.032613676100e-01,1.597492683640e-01,3.489880453318e-02,2.115966269835e-01,1.918602257348e-01,4.179777064950e-02,8.335259373559e-03,3.211095737075e-02,6.898966116321e-03
"                 208",2.032391977856e-01,1.596803718387e-01,3.361686944615e-02,2.094479538347e-01,1.967416268760e-01,3.879550694579e-02,6.208756049191e-03,3.706125503732e-02,5.178637499647e-03
"                 209",2.027403515900e-01,1.596423485466e-01,3.319112380392e-02,2.109396765909e-01,1.946160502639e-01,3.878571911852e-02,8.199325000934e-03,3.497370171725e-02,5.594595314600e-03
"                 210",2.026383608540e-01,1.594839450976e-01,3.272401930139e-02,2.107237918381e-01,1.893030736676e-01,3.810255261922e-02,8.085430984045e-03,2.981912857003e-02,5.378533317836e-03
"                 211",2.023673410785e-01,1.596220332283e-01,3.469873344599e-02,2.093248205863e-01,1.907657880848e-01,4.037527191660e-02,6.957479507865e-03,3.114375485653e-02,5.676538470613e-03
"                 212",2.025455463829e-01,1.596110726471e-01,3.917292385568e-02,2.086941214041e-01,2.047888064090e-01,4.542469339421e-02,6.148575021155e-03,4.517773376194e-02,6.251769538531e-03
"                 213",2.026463299684e-01,1.590111680492e-01,3.909138108061e-02,2.096264898246e-01,1.869938633716e-01,4.592036715378e-02,6.980159856250e-03,2.798269532244e-02,6.828986073167e-03
"                 214",2.026423954397e-01,1.589956656182e-01,4.018021050983e-02,2.086417057335e-01,2.016651997684e-01,4.566023276696e-02,5.999310293824e-03,4.266953415017e-02,5.480022257136e-03
"                 215",2.025875245027e-01,1.588994261590e-01,4.047034418135e-02,2.095735972747e-01,1.927901640147e-01,4.723611034668e-02,6.986072771994e-03,3.389073785580e-02,6.765766165326e-03
"                 216",2.027852279651e-01,1.584645269910e-01,3.775148910687e-02,2.075582671229e-01,1.973280138072e-01,4.096849937307e-02,4.773039157767e-03,3.886348681620e-02,3.217010266202e-03
"                 217",2.031800629718e-01,1.581937394153e-01,3.579925468836e-02,2.121688686808e-01,1.951521495496e-01,4.208198810335e-02,8.988805708995e-03,3.695841013428e-02,6.282733414995e-03
"                 218",2.035702087298e-01,1.581640482330e-01,3.509265910662e-02,2.111807982044e-01,1.940468332119e-01,4.097366939681e-02,7.610589474653e-03,3.588278497893e-02,5.881010290190e-03
"                 219",2.041278335760e-01,1.581458099121e-01,3.353681462513e-02,2.121266736140e-01,1.926792818492e-01,3.988567962808e-02,7.998840038033e-03,3.453347193713e-02,6.348865002956e-03
"                 220",2.042370686320e-01,1.588660327803e-01,3.632890093858e-02,2.092483362648e-01,1.947882197062e-01,4.186899564976e-02,5.011267632792e-03,3.592218692590e-02,5.540094711179e-03
"                 221",2.040522969598e-01,1.592199869131e-01,3.691897200703e-02,2.094235339204e-01,1.998772817374e-01,4.424763113610e-02,5.371236960635e-03,4.065729482434e-02,7.328659129062e-03
"                 222",2.041564928723e-01,1.590046145565e-01,3.403505840573e-02,2.096764579037e-01,1.980147639588e-01,3.851338902357e-02,5.519965031345e-03,3.901014940234e-02,4.478330617844e-03
"                 223",2.045376350051e-01,1.586851614471e-01,3.085601599742e-02,2.119478718227e-01,1.935650815290e-01,3.612461191240e-02,7.410236817667e-03,3.487992008190e-02,5.268595914978e-03
"                 224",2.053103281506e-01,1.587683921879e-01,3.445401761980e-02,2.095581696071e-01,1.991802549945e-01,3.585140566473e-02,4.247841456505e-03,4.041186280668e-02,1.397388044926e-03
"                 225",2.058471340090e-01,1.579378145493e-01,3.403325810490e-02,2.127711850096e-01,1.900399673861e-01,3.715122131938e-02,6.924051000521e-03,3.210215283680e-02,3.117963214475e-03
"                 226",2.061089386305e-01,1.576372029261e-01,3.487034353058e-02,2.124963412351e-01,1.988370657993e-01,4.130813654835e-02,6.387402604532e-03,4.119986287321e-02,6.437793017770e-03
"                 227",2.058048690439e-01,1.572358417809e-01,3.486147054751e-02,2.124566854274e-01,1.999021536894e-01,3.918136657765e-02,6.651816383569e-03,4.266631190851e-02,4.319896030148e-03
"                 228",2.055196699473e-01,1.571497347199e-01,3.507132373133e-02,2.114678910596e-01,1.930776904781e-01,4.020346653293e-02,5.948221112379e-03,3.592795575816e-02,5.132142801605e-03
"                 229",2.052285651510e-01,1.576743602399e-01,3.758666363276e-02,2.102234497572e-01,1.942075988011e-01,4.024398241218e-02,4.994884606205e-03,3.653323856117e-02,2.657318779417e-03
"                 230",2.053882527525e-01,1.575699779145e-01,3.559521510045e-02,2.098958073201e-01,1.987482484142e-01,4.028183849895e-02,4.507554567574e-03,4.117827049974e-02,4.686623398492e-03
"                 231",2.055381237572e-01,1.567685622105e-01,3.126143638679e-02,2.122686566441e-01,1.962718848300e-01,3.440486744534e-02,6.730532886849e-03,3.950332261955e-02,3.143431058548e-03
