Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 136",-1.100196304400e-03,-2.463884387985e-04,6.296031657078e-04,-1.382301973526e-03,-2.822901511870e-04,6.021313680556e-04,-2.821056691258e-04,-3.590171238850e-05,-2.747179765224e-05
"                 137",-1.038920459985e-03,-2.595718437200e-04,6.354319981628e-04,-1.349252390605e-03,-2.986972295444e-04,6.619395203584e-04,-3.103319306201e-04,-3.912538582439e-05,2.650752219554e-05
"                 138",-9.890188456960e-04,-2.706967154346e-04,6.436680727579e-04,-1.298852258137e-03,-3.181052493924e-04,6.065005483717e-04,-3.098334124412e-04,-4.740853395782e-05,-3.716752438619e-05
"                 139",-1.013427287896e-03,-2.658623178635e-04,6.515991084198e-04,-1.292692667641e-03,-2.974912526168e-04,6.526415045397e-04,-2.792653797445e-04,-3.162893475323e-05,1.042396119978e-06
"                 140",-1.071462356437e-03,-2.546130882999e-04,6.564648539535e-04,-1.397410236267e-03,-2.952147977100e-04,6.286634689671e-04,-3.259478798296e-04,-4.060170941014e-05,-2.780138498636e-05
"                 141",-1.111286041721e-03,-2.449512296776e-04,6.619786114412e-04,-1.313376909826e-03,-3.026202517644e-04,6.989544304008e-04,-2.020908681050e-04,-5.766902208676e-05,3.697581895952e-05
"                 142",-1.116509926757e-03,-2.393534418787e-04,6.657502676338e-04,-1.242176711079e-03,-2.704655416404e-04,7.075688359559e-04,-1.256667843223e-04,-3.111209976167e-05,4.181856832206e-05
"                 143",-1.112052004478e-03,-2.375479903801e-04,6.714530137215e-04,-1.332817186557e-03,-2.754121504769e-04,6.779588536188e-04,-2.207651820787e-04,-3.786416009686e-05,6.505839897363e-06
"                 144",-1.118573533541e-03,-2.384547061155e-04,6.766699458276e-04,-1.398336896383e-03,-2.848774198939e-04,7.147673491603e-04,-2.797633628425e-04,-4.642271377840e-05,3.809740333274e-05
"                 145",-1.130400474628e-03,-2.428256522440e-04,6.794347724971e-04,-1.266332427512e-03,-2.792836017713e-04,7.181748584418e-04,-1.359319528847e-04,-3.645794952730e-05,3.874008594473e-05
"                 146",-1.130672697780e-03,-2.479557955799e-04,6.767765318652e-04,-1.435825964851e-03,-2.855996619444e-04,7.005329273094e-04,-3.051532670713e-04,-3.764386636447e-05,2.375639544421e-05
"                 147",-1.109112590411e-03,-2.543334911186e-04,6.710546165374e-04,-1.273499432218e-03,-2.949357952730e-04,6.286920729239e-04,-1.643868418069e-04,-4.060230415441e-05,-4.236254361345e-05
"                 148",-1.078967103365e-03,-2.606400747762e-04,6.658374342378e-04,-1.295124187214e-03,-2.858093706060e-04,6.813182748249e-04,-2.161570838492e-04,-2.516929582985e-05,1.548084058703e-05
"                 149",-1.053280973402e-03,-2.664016369025e-04,6.619602798333e-04,-1.364369239502e-03,-2.989592834743e-04,7.008227659551e-04,-3.110882661000e-04,-3.255764657188e-05,3.886248612181e-05
"                 150",-1.038706555868e-03,-2.718736341393e-04,6.591913172452e-04,-1.322943396097e-03,-3.065012640888e-04,6.931891054659e-04,-2.842368402289e-04,-3.462762994951e-05,3.399778822070e-05
"                 151",-1.035684301391e-03,-2.774849585446e-04,6.595744528748e-04,-1.345902718486e-03,-3.381569669457e-04,6.373308014705e-04,-3.102184170955e-04,-6.067200840107e-05,-2.224365140426e-05
"                 152",-1.027671616132e-03,-2.824646043136e-04,6.591094621665e-04,-1.298349624757e-03,-3.350492038069e-04,7.202879925992e-04,-2.706780086253e-04,-5.258459949333e-05,6.117853043270e-05
"                 153",-1.013088440057e-03,-2.856419820933e-04,6.598575623497e-04,-1.224877144031e-03,-2.993761440074e-04,6.919622194856e-04,-2.117887039738e-04,-1.373416191409e-05,3.210465713592e-05
"                 154",-9.994518720359e-04,-2.850666136248e-04,6.646294983751e-04,-1.208121381137e-03,-3.396629670268e-04,7.339820531128e-04,-2.086695091015e-04,-5.459635340201e-05,6.935255473763e-05
"                 155",-9.825061416740e-04,-2.848676073140e-04,6.706043294942e-04,-1.147256979425e-03,-3.174837275587e-04,7.328075224879e-04,-1.647508377512e-04,-3.261612024471e-05,6.220319299369e-05
"                 156",-9.572356740570e-04,-2.873577451536e-04,6.782132620748e-04,-1.135403280661e-03,-3.289060501583e-04,7.545069815069e-04,-1.781676066037e-04,-4.154830500472e-05,7.629371943215e-05
"                 157",-9.550165931326e-04,-2.908452462449e-04,6.827918611948e-04,-1.233457083418e-03,-3.365056197683e-04,6.944020165817e-04,-2.784404902851e-04,-4.566037352346e-05,1.161015538690e-05
"                 158",-9.644864714098e-04,-2.947341129097e-04,6.834182898688e-04,-1.289965248581e-03,-3.419974288371e-04,6.844537397173e-04,-3.254787771710e-04,-4.726331592737e-05,1.035449848541e-06
"                 159",-9.769553330068e-04,-2.980515374686e-04,6.820752082565e-04,-1.286426698290e-03,-3.262775652212e-04,7.045508692901e-04,-3.094713652828e-04,-2.822602775261e-05,2.247566103360e-05
"                 160",-9.904632832534e-04,-2.982701816650e-04,6.818720256563e-04,-1.185522659213e-03,-3.335056907000e-04,7.335706020708e-04,-1.950593759594e-04,-3.523550903501e-05,5.169857641441e-05
"                 161",-1.003657275951e-03,-2.955606966946e-04,6.849693257577e-04,-1.275636298553e-03,-3.255152833434e-04,6.690691339313e-04,-2.719790226019e-04,-2.995458664883e-05,-1.590019182639e-05
"                 162",-1.020274292961e-03,-2.931346281141e-04,6.919609825535e-04,-1.262875252699e-03,-3.273515563811e-04,6.897179098630e-04,-2.426009597379e-04,-3.421692826700e-05,-2.243072690537e-06
"                 163",-1.023157020306e-03,-2.884563079037e-04,7.009993628703e-04,-1.217065364193e-03,-3.270743638802e-04,7.325499304809e-04,-1.939083438866e-04,-3.861805597657e-05,3.155056761056e-05
"                 164",-9.678194107373e-04,-2.956786284181e-04,7.093503704959e-04,-1.321980247622e-03,-3.250256751113e-04,6.993677487598e-04,-3.541608368846e-04,-2.934704669320e-05,-9.982621736123e-06
"                 165",-9.471868822365e-04,-2.961743714823e-04,7.163053559204e-04,-1.160518967120e-03,-3.270603711304e-04,7.344872580933e-04,-2.133320848837e-04,-3.088599964806e-05,1.818190217291e-05
"                 166",-8.961853741648e-04,-3.048180002955e-04,7.188247097421e-04,-1.145903845644e-03,-3.348689809855e-04,7.077024932163e-04,-2.497184714795e-04,-3.005098068999e-05,-1.112221652572e-05
"                 167",-8.708234299446e-04,-3.046238484615e-04,7.231901179954e-04,-1.035918071185e-03,-3.140511053426e-04,7.481575670269e-04,-1.650946412399e-04,-9.427256881140e-06,2.496744903153e-05
"                 168",-8.219531882142e-04,-3.097636468043e-04,7.310209968663e-04,-1.050390868371e-03,-3.074064060713e-04,7.650437339729e-04,-2.284376801568e-04,2.357240732959e-06,3.402273710653e-05
"                 169",-7.862578687815e-04,-3.140398122154e-04,7.463467729696e-04,-1.005761461004e-03,-3.440153386467e-04,7.547216411353e-04,-2.195035922221e-04,-2.997552643128e-05,8.374868165699e-06
"                 170",-7.638923900777e-04,-3.174620668883e-04,7.666845525337e-04,-8.502978924152e-04,-3.493723449236e-04,8.337771318848e-04,-8.640550233753e-05,-3.191027803527e-05,6.709257935102e-05
"                 171",-7.888851369897e-04,-3.253136717666e-04,7.835602335400e-04,-1.140182989618e-03,-3.665359044383e-04,7.663366181406e-04,-3.512978526281e-04,-4.122223267167e-05,-1.722361539940e-05
"                 172",-8.143934721878e-04,-3.302757556584e-04,7.932874224405e-04,-1.065453528588e-03,-3.458246044684e-04,8.346523825635e-04,-2.510600564002e-04,-1.554884881002e-05,4.136496012304e-05
"                 173",-8.353190123925e-04,-3.321590114150e-04,8.030171323262e-04,-1.078855554009e-03,-3.548464445392e-04,8.251762893407e-04,-2.435365416163e-04,-2.268743312421e-05,2.215915701453e-05
"                 174",-8.249981703576e-04,-3.270576485006e-04,8.157591603630e-04,-1.053178372793e-03,-3.515382873686e-04,7.878588287195e-04,-2.281802024359e-04,-2.448063886794e-05,-2.790033164357e-05
"                 175",-8.479408159797e-04,-3.276293293002e-04,8.338922043024e-04,-1.165467052759e-03,-3.376908591698e-04,8.589798535456e-04,-3.175262367794e-04,-1.006152986959e-05,2.508764924321e-05
"                 176",-8.388633454359e-04,-3.230947354066e-04,8.540959773612e-04,-1.151361609879e-03,-3.599413058821e-04,8.535059377169e-04,-3.124982644426e-04,-3.684657047556e-05,-5.900396442541e-07
"                 177",-8.602490995037e-04,-3.263085380463e-04,8.677020603974e-04,-1.208728416186e-03,-3.474923125453e-04,8.121747842304e-04,-3.484793166827e-04,-2.118377449907e-05,-5.552727616697e-05
"                 178",-8.378867347456e-04,-3.244188403932e-04,8.746123668933e-04,-1.145731333829e-03,-3.562165355344e-04,8.654939998220e-04,-3.078445990839e-04,-3.179769514113e-05,-9.118367071335e-06
"                 179",-8.198433676288e-04,-3.233600540177e-04,8.766872860231e-04,-1.058023386185e-03,-3.477127337412e-04,8.864649302913e-04,-2.381800185567e-04,-2.435267972353e-05,9.777644268168e-06
"                 180",-8.006435928632e-04,-3.228910364976e-04,8.780677840753e-04,-1.056630557981e-03,-3.492344516883e-04,8.867107303836e-04,-2.559869651175e-04,-2.634341519073e-05,8.642946308259e-06
"                 181",-7.826415339332e-04,-3.233407415686e-04,8.821871628007e-04,-9.585648924103e-04,-3.332990771909e-04,9.190464949235e-04,-1.759233584771e-04,-9.958335622232e-06,3.685933212272e-05
"                 182",-7.712296053390e-04,-3.234813675381e-04,8.869799350724e-04,-1.003672409486e-03,-3.121966102695e-04,8.626067535200e-04,-2.324428041474e-04,1.128475726865e-05,-2.437318155242e-05
"                 183",-7.539928763983e-04,-3.251664622286e-04,8.897952207097e-04,-1.066433558337e-03,-3.306301396508e-04,8.490272255316e-04,-3.124406819383e-04,-5.463677422163e-06,-4.076799517801e-05
"                 184",-7.333967998292e-04,-3.278002829345e-04,8.878020997728e-04,-1.092746163109e-03,-3.559781636204e-04,8.974985359078e-04,-3.593493632802e-04,-2.817788068592e-05,9.696436135000e-06
"                 185",-7.477263410487e-04,-3.269340724882e-04,8.825949164057e-04,-1.127172758687e-03,-3.501106427062e-04,8.898125150681e-04,-3.794464176382e-04,-2.317657021797e-05,7.217598662437e-06
"                 186",-7.499006759179e-04,-3.280821757806e-04,8.739958669567e-04,-1.023257390398e-03,-3.417612656090e-04,8.707205559918e-04,-2.733567144805e-04,-1.367908982839e-05,-3.275310964872e-06
"                 187",-7.433851394946e-04,-3.314038935506e-04,8.638855225683e-04,-9.881343900426e-04,-3.517960673242e-04,8.593219535942e-04,-2.447492505480e-04,-2.039217377357e-05,-4.563568974136e-06
"                 188",-7.287069473908e-04,-3.355196031628e-04,8.539644148584e-04,-1.096620794531e-03,-3.517341530747e-04,8.276842180300e-04,-3.679138471399e-04,-1.621454991187e-05,-2.628019682842e-05
"                 189",-7.105790391978e-04,-3.397596241512e-04,8.430481635775e-04,-1.057479268379e-03,-3.820084011689e-04,8.560113737779e-04,-3.469002291811e-04,-4.224877701772e-05,1.296321020038e-05
"                 190",-6.776632452943e-04,-3.428612397116e-04,8.299362735860e-04,-9.818983841394e-04,-3.591320485212e-04,8.397584692510e-04,-3.042351388451e-04,-1.627080880957e-05,9.822195665008e-06
"                 191",-6.530344275021e-04,-3.474164528459e-04,8.156612106204e-04,-9.620015235214e-04,-3.817028949122e-04,8.017306405181e-04,-3.089670960193e-04,-3.428644206628e-05,-1.393057010232e-05
"                 192",-6.324492966244e-04,-3.522628496348e-04,8.043576231549e-04,-1.010927109003e-03,-3.641851294752e-04,7.927422746668e-04,-3.784778123785e-04,-1.192227984046e-05,-1.161534848810e-05
"                 193",-6.198088520540e-04,-3.561487401611e-04,7.989552065187e-04,-8.223792424247e-04,-3.973571858642e-04,8.004212005083e-04,-2.025703903707e-04,-4.120844570308e-05,1.465993989576e-06
"                 194",-6.057421312760e-04,-3.595835384187e-04,7.974615382604e-04,-8.438443878016e-04,-3.795216614367e-04,7.899620230688e-04,-2.381022565256e-04,-1.993812301802e-05,-7.499515191613e-06
"                 195",-5.919213734510e-04,-3.635520535461e-04,7.934197188017e-04,-8.612656435649e-04,-3.811396701416e-04,7.787040860614e-04,-2.693442701138e-04,-1.758761659553e-05,-1.471563274030e-05
"                 196",-5.879925165929e-04,-3.672076699447e-04,7.852696752915e-04,-8.014096043571e-04,-3.885088926436e-04,7.779077360507e-04,-2.134170877641e-04,-2.130122269889e-05,-7.361939240814e-06
"                 197",-5.955349400992e-04,-3.716062818150e-04,7.736647850345e-04,-1.045357715977e-03,-4.112518806109e-04,7.597169234370e-04,-4.498227758777e-04,-3.964559879592e-05,-1.394786159750e-05
"                 198",-6.018260151464e-04,-3.753733836421e-04,7.638585361045e-04,-1.027197136590e-03,-4.042249784693e-04,7.505286798342e-04,-4.253711214436e-04,-2.885159482711e-05,-1.332985627031e-05
"                 199",-6.068006987535e-04,-3.781995535616e-04,7.569939799655e-04,-8.623784195188e-04,-4.137402327000e-04,7.393057294259e-04,-2.555777207653e-04,-3.554067913835e-05,-1.768825053955e-05
"                 200",-5.961760508760e-04,-3.794467334070e-04,7.495360044512e-04,-9.505946739204e-04,-3.858185369574e-04,6.694878141983e-04,-3.544186230444e-04,-6.371803550407e-06,-8.004819025288e-05
"                 201",-5.775763625996e-04,-3.789707242517e-04,7.403551987441e-04,-8.383621413381e-04,-3.905350394626e-04,7.042993602961e-04,-2.607857787386e-04,-1.156431521091e-05,-3.605583844800e-05
"                 202",-5.566434498187e-04,-3.788443319109e-04,7.310848761168e-04,-7.767154013499e-04,-3.987421847893e-04,7.256172713803e-04,-2.200719515312e-04,-1.989785287842e-05,-5.467604736437e-06
"                 203",-5.452005971758e-04,-3.803404768071e-04,7.228971858105e-04,-9.015674047390e-04,-4.217435641865e-04,6.901742150259e-04,-3.563668075633e-04,-4.140308737934e-05,-3.272297078465e-05
"                 204",-5.465403803488e-04,-3.824413453867e-04,7.174754510990e-04,-8.480177804403e-04,-4.268398077107e-04,7.594074840294e-04,-3.014774000914e-04,-4.439846232401e-05,4.193203293041e-05
"                 205",-5.460713901537e-04,-3.821316707310e-04,7.142012320724e-04,-9.437886128518e-04,-4.217095024979e-04,7.140928394026e-04,-3.977172226981e-04,-3.957783176695e-05,-1.083926697911e-07
"                 206",-5.452536313756e-04,-3.829223516950e-04,7.107438347584e-04,-1.083312288241e-03,-4.061414232703e-04,6.613631856409e-04,-5.380586568649e-04,-2.321907157530e-05,-4.938064911756e-05
"                 207",-5.324468785992e-04,-3.838767940828e-04,7.038990315502e-04,-8.730240841359e-04,-4.291881610068e-04,6.116357718351e-04,-3.405772055368e-04,-4.531136692405e-05,-9.226325971505e-05
"                 208",-5.098114394881e-04,-3.845580492035e-04,6.944739498093e-04,-7.384014966827e-04,-4.041268611752e-04,6.685998428426e-04,-2.285900571946e-04,-1.956881197168e-05,-2.587410696671e-05
"                 209",-4.835174063819e-04,-3.860359540105e-04,6.860909025664e-04,-7.780280846407e-04,-4.021928165213e-04,6.411094964816e-04,-2.945106782588e-04,-1.615686251079e-05,-4.498140608474e-05
"                 210",-4.633189940653e-04,-3.881904931784e-04,6.791577814419e-04,-6.560748621406e-04,-4.001517110010e-04,6.618942645250e-04,-1.927558680753e-04,-1.196121782264e-05,-1.726351691691e-05
"                 211",-4.576098812311e-04,-3.897410597060e-04,6.706686059644e-04,-6.013929720318e-04,-3.918872450047e-04,6.502797879709e-04,-1.437830908007e-04,-2.146185298774e-06,-2.038881799348e-05
"                 212",-4.578655265906e-04,-3.912236861173e-04,6.621190941823e-04,-9.145632230740e-04,-4.261896260728e-04,6.594659975221e-04,-4.566976964834e-04,-3.496593995553e-05,-2.653096660190e-06
"                 213",-4.588667274705e-04,-3.930653772163e-04,6.534545372857e-04,-7.319180477865e-04,-4.139646979053e-04,5.904528676696e-04,-2.730513203160e-04,-2.089932068898e-05,-6.300166961610e-05
"                 214",-4.548170474492e-04,-3.945447629528e-04,6.431730354683e-04,-7.167763392399e-04,-4.131056224717e-04,6.234859783229e-04,-2.619592917907e-04,-1.856085951883e-05,-1.968705714543e-05
"                 215",-4.329152138073e-04,-3.956721487203e-04,6.325149115029e-04,-7.706192488581e-04,-4.150798002813e-04,6.223238214569e-04,-3.377040350508e-04,-1.940765156100e-05,-1.019109004596e-05
"                 216",-4.078975287601e-04,-3.965693723716e-04,6.210631784485e-04,-7.778498593329e-04,-4.142046164233e-04,5.421039225534e-04,-3.699523305728e-04,-1.763524405163e-05,-7.895925589501e-05
"                 217",-3.855384053506e-04,-3.966830716941e-04,6.086718410307e-04,-6.466309759229e-04,-4.131992299494e-04,5.612599028083e-04,-2.610925705723e-04,-1.651615825527e-05,-4.741193822237e-05
"                 218",-3.638146885136e-04,-3.958155586988e-04,5.949973828936e-04,-5.664784454658e-04,-4.156158225890e-04,5.987097997823e-04,-2.026637569522e-04,-1.980026389020e-05,3.712416888726e-06
"                 219",-3.495812832366e-04,-3.941807571732e-04,5.826756468734e-04,-5.910996961499e-04,-4.116140174595e-04,5.601185655847e-04,-2.415184129133e-04,-1.743326028631e-05,-2.255708128870e-05
"                 220",-3.384516497488e-04,-3.925358614707e-04,5.737066030452e-04,-5.429749293650e-04,-4.088266626639e-04,5.287521421416e-04,-2.045232796161e-04,-1.629080119320e-05,-4.495446090360e-05
"                 221",-3.334620936039e-04,-3.907967780129e-04,5.679755249028e-04,-6.123420546565e-04,-4.293072901921e-04,5.932260552324e-04,-2.788799610526e-04,-3.851051217924e-05,2.525053032955e-05
"                 222",-3.181832574965e-04,-3.861611453644e-04,5.632583523519e-04,-5.917112864154e-04,-3.968005786114e-04,5.479007734250e-04,-2.735280289189e-04,-1.063943324709e-05,-1.535757892694e-05
"                 223",-3.097517716609e-04,-3.825159581354e-04,5.596856477165e-04,-6.598078153372e-04,-3.964769854189e-04,5.571339309895e-04,-3.500560436763e-04,-1.396102728344e-05,-2.551716727066e-06
"                 224",-2.996249409910e-04,-3.817343114528e-04,5.564367181317e-04,-5.868132374999e-04,-4.173781339802e-04,5.304625130882e-04,-2.871882965089e-04,-3.564382252736e-05,-2.597420504348e-05
