Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                  44",1.542291110254e-03,3.098096569066e-04,1.408062079662e-03,7.217275938709e-04,1.283807781030e-04,1.384992412142e-03,-8.205635163829e-04,-1.814288788036e-04,-2.306966752034e-05
"                  45",1.550606559958e-03,3.237293506221e-04,1.341191969495e-03,1.184619817040e-03,1.695743570439e-04,1.412203822281e-03,-3.659867429180e-04,-1.541549935782e-04,7.101185278649e-05
"                  46",1.462048375840e-03,2.998908355782e-04,1.230545590612e-03,8.299027508877e-04,1.480410344913e-04,1.229876731544e-03,-6.321456249526e-04,-1.518498010869e-04,-6.688590682182e-07
"                  47",1.273398825430e-03,2.412977674740e-04,1.128742309838e-03,2.265767167383e-04,2.382250178568e-05,1.489232258624e-03,-1.046822108692e-03,-2.174752656883e-04,3.604899487862e-04
"                  48",1.067345444282e-03,1.845634036314e-04,1.056323912979e-03,4.693635044031e-04,-2.438288867231e-05,1.242883699385e-03,-5.979819398793e-04,-2.089462923037e-04,1.865597864061e-04
"                  49",1.048710033279e-03,1.658142959636e-04,9.947054586849e-04,4.252980709352e-04,2.892127894624e-05,1.149221461649e-03,-6.234119623441e-04,-1.368930170173e-04,1.545160029644e-04
"                  50",1.074649231715e-03,1.504650960213e-04,8.829023242850e-04,8.109445971553e-04,-7.064867413730e-05,1.010115725558e-03,-2.637046345599e-04,-2.211137701586e-04,1.272134012734e-04
"                  51",1.243091765519e-03,9.362619770831e-05,7.755639614544e-04,1.018450051508e-03,-8.827281526446e-05,9.974582968297e-04,-2.246417140109e-04,-1.818990129728e-04,2.218943353753e-04
"                  52",1.286778175643e-03,4.498747939962e-05,7.092934283167e-04,7.568889626013e-04,-1.577543195925e-04,1.050987674984e-03,-5.298892130415e-04,-2.027417989921e-04,3.416942466669e-04
"                  53",1.289131294569e-03,-9.736268302480e-06,7.313395138479e-04,6.309824770887e-04,-1.956595413048e-04,9.533703195881e-04,-6.581488174802e-04,-1.859232730024e-04,2.220308057402e-04
"                  54",1.211334857056e-03,-6.451909824081e-05,7.986275111370e-04,1.087482390072e-03,-2.620528277334e-04,1.009955970881e-03,-1.238524669836e-04,-1.975337294926e-04,2.113284597445e-04
"                  55",1.237897635548e-03,-1.495699462365e-04,8.318200079512e-04,1.042016452908e-03,-2.763963377596e-04,1.040937866748e-03,-1.958811826401e-04,-1.268263915231e-04,2.091178587971e-04
"                  56",1.229875687335e-03,-2.267541354123e-04,8.047218664310e-04,1.013530338844e-03,-3.695754950937e-04,1.039803171676e-03,-2.163453484910e-04,-1.428213596814e-04,2.350813052450e-04
"                  57",1.231553492087e-03,-2.997973905227e-04,7.758769991112e-04,1.181303422419e-03,-5.363721776776e-04,1.362827637519e-03,-5.025006966781e-05,-2.365747871549e-04,5.869506384077e-04
"                  58",1.419379955463e-03,-3.934190155183e-04,7.533144888648e-04,1.304847450663e-03,-5.630971826378e-04,1.223810383439e-03,-1.145325048004e-04,-1.696781671195e-04,4.704958945740e-04
"                  59",1.582885036253e-03,-4.799950139960e-04,7.433603835062e-04,1.115297944082e-03,-7.563280745232e-04,1.360271516732e-03,-4.675870921709e-04,-2.763330605272e-04,6.169111332258e-04
"                  60",1.710431805168e-03,-5.781054099492e-04,6.678362344632e-04,9.820845906531e-04,-8.571661310434e-04,1.251107289626e-03,-7.283472145150e-04,-2.790607210943e-04,5.832710551625e-04
"                  61",1.804018864191e-03,-6.586852979455e-04,6.289816679710e-04,1.142895750416e-03,-9.585249692259e-04,1.305119817187e-03,-6.611231137748e-04,-2.998396712803e-04,6.761381492158e-04
"                  62",1.880541198633e-03,-7.399290675802e-04,6.638020152945e-04,1.415035821088e-03,-1.003394369150e-03,1.215864521917e-03,-4.655053775453e-04,-2.634653015698e-04,5.520625066225e-04
"                  63",2.051207070755e-03,-8.091014613159e-04,7.534449635150e-04,1.749314435301e-03,-1.030372890181e-03,1.177339290445e-03,-3.018926354535e-04,-2.212714288652e-04,4.238943269303e-04
"                  64",2.296807714979e-03,-8.829958070594e-04,7.699487044568e-04,1.641282689518e-03,-1.079750301644e-03,1.416232356318e-03,-6.555250254611e-04,-1.967544945849e-04,6.462836518616e-04
"                  65",2.633243290501e-03,-9.625029626713e-04,7.053282136828e-04,1.802169752457e-03,-1.206257057714e-03,1.225812726505e-03,-8.310735380443e-04,-2.437540950427e-04,5.204845128225e-04
"                  66",2.914662357353e-03,-1.078716298330e-03,5.466319183388e-04,2.391244552144e-03,-1.205732206378e-03,1.242650939005e-03,-5.234178052095e-04,-1.270159080478e-04,6.960190206658e-04
"                  67",3.078041524994e-03,-1.192987413423e-03,4.447450317775e-04,2.363274945664e-03,-1.337456576184e-03,1.159063643035e-03,-7.147665793296e-04,-1.444691627602e-04,7.143186112578e-04
"                  68",3.068434691008e-03,-1.285498380656e-03,4.411143312696e-04,2.895669321236e-03,-1.440035425318e-03,9.573701468579e-04,-1.727653697721e-04,-1.545370446623e-04,5.162558155883e-04
"                  69",2.938897640631e-03,-1.345382376555e-03,5.182273591325e-04,2.334247198519e-03,-1.539412571771e-03,1.066541361273e-03,-6.046504421113e-04,-1.940301952159e-04,5.483140021406e-04
"                  70",2.851658364905e-03,-1.411730921400e-03,5.715663215842e-04,2.582449138095e-03,-1.618760340966e-03,1.395302693329e-03,-2.692092268096e-04,-2.070294195658e-04,8.237363717445e-04
"                  71",2.793062938231e-03,-1.465314253417e-03,5.894513859704e-04,3.154986944947e-03,-1.650487322493e-03,1.194814920909e-03,3.619240067157e-04,-1.851730690754e-04,6.053635349385e-04
"                  72",2.963009949854e-03,-1.480269351643e-03,5.593873370434e-04,2.487319956370e-03,-1.606502086678e-03,1.200637727553e-03,-4.756899934840e-04,-1.262327350348e-04,6.412503905093e-04
"                  73",3.077729266389e-03,-1.509873369318e-03,5.776275504761e-04,3.195007877435e-03,-1.735533177566e-03,1.264716883055e-03,1.172786110458e-04,-2.256598082482e-04,6.870893325792e-04
"                  74",3.209238639518e-03,-1.568698562765e-03,5.964994330285e-04,3.562731425682e-03,-1.733437089762e-03,1.323078259315e-03,3.534927861641e-04,-1.647385269973e-04,7.265788262865e-04
"                  75",3.247808268979e-03,-1.616870859278e-03,6.758509850686e-04,2.756177049448e-03,-1.752332296036e-03,1.203391006385e-03,-4.916312195308e-04,-1.354614367576e-04,5.275400213166e-04
"                  76",3.207140350028e-03,-1.647479600085e-03,7.500987344377e-04,3.127370749092e-03,-1.790868172992e-03,1.230800245272e-03,-7.976960093607e-05,-1.433885729074e-04,4.807015108340e-04
"                  77",3.198310570970e-03,-1.668106682297e-03,8.022139497038e-04,3.461438709440e-03,-1.885403455577e-03,1.606883328617e-03,2.631281384707e-04,-2.172967732795e-04,8.046693789128e-04
"                  78",3.200507821623e-03,-1.681909640327e-03,8.014255113392e-04,2.983984156372e-03,-1.893518620173e-03,1.574859062626e-03,-2.165236652514e-04,-2.116089798460e-04,7.734335512869e-04
"                  79",3.128004381202e-03,-1.678385550587e-03,8.340199073385e-04,2.562499760185e-03,-1.751071568554e-03,1.613189546137e-03,-5.655046210176e-04,-7.268601796687e-05,7.791696387982e-04
"                  80",2.967000924535e-03,-1.672612011122e-03,8.938285043414e-04,2.885055666196e-03,-1.759961379818e-03,1.625026468876e-03,-8.194525833916e-05,-8.734936869640e-05,7.311979645345e-04
"                  81",2.652838539690e-03,-1.680815752122e-03,1.021784145350e-03,2.359848603143e-03,-1.849014324844e-03,1.687717370117e-03,-2.929899365474e-04,-1.681985727218e-04,6.659332247663e-04
"                  82",2.228421047412e-03,-1.676675063557e-03,1.180820028108e-03,2.026071203068e-03,-1.875209435546e-03,1.927360832021e-03,-2.023498443446e-04,-1.985343719885e-04,7.465408039129e-04
"                  83",1.919642484722e-03,-1.664390323519e-03,1.350810423649e-03,1.438518999877e-03,-1.758464203899e-03,1.999403862163e-03,-4.811234848448e-04,-9.407388037978e-05,6.485934385133e-04
"                  84",1.717189955876e-03,-1.686007758687e-03,1.473403893492e-03,1.072748831716e-03,-1.877606102266e-03,2.130574610888e-03,-6.444411241599e-04,-1.915983435784e-04,6.571707173960e-04
"                  85",1.612241457035e-03,-1.689366848503e-03,1.572860427225e-03,7.678064772828e-04,-1.892790354455e-03,1.990352269241e-03,-8.444349797526e-04,-2.034235059522e-04,4.174918420159e-04
"                  86",1.402377597912e-03,-1.689376618988e-03,1.588012799549e-03,7.272625204833e-04,-1.858601015121e-03,2.152250569555e-03,-6.751150774286e-04,-1.692243961323e-04,5.642377700062e-04
"                  87",1.103098029795e-03,-1.692598944977e-03,1.571203227921e-03,9.829560267896e-04,-1.944510650124e-03,2.373312907627e-03,-1.201420030056e-04,-2.519117051466e-04,8.021096797063e-04
"                  88",1.026520995571e-03,-1.674172956885e-03,1.590070117724e-03,1.279749455881e-03,-1.824561449603e-03,2.490662286428e-03,2.532284603104e-04,-1.503884927182e-04,9.005921687037e-04
"                  89",8.933813889129e-04,-1.633748755450e-03,1.641887813818e-03,1.209006319196e-03,-1.828766176320e-03,2.317551175050e-03,3.156249302828e-04,-1.950174208697e-04,6.756633612324e-04
"                  90",6.354583821846e-04,-1.576415006742e-03,1.699929387754e-03,5.088119768257e-04,-1.716827950691e-03,2.390164988893e-03,-1.266464053589e-04,-1.404129439497e-04,6.902356011389e-04
"                  91",4.096465041045e-04,-1.505373810403e-03,1.789608630190e-03,5.631868428532e-05,-1.687781389087e-03,2.722962230071e-03,-3.533278198192e-04,-1.824075786841e-04,9.333535998817e-04
"                  92",2.434867678062e-04,-1.455107292481e-03,1.869111670052e-03,4.668465744756e-05,-1.592183794523e-03,2.558908828584e-03,-1.968021103587e-04,-1.370765020420e-04,6.897971585315e-04
"                  93",2.361182231713e-04,-1.417075066365e-03,1.942394710103e-03,-3.695789295783e-04,-1.550740614460e-03,2.622990014433e-03,-6.056971527496e-04,-1.336655480944e-04,6.805953043302e-04
"                  94",2.799461830536e-04,-1.386582527609e-03,1.979180049531e-03,-1.586868732733e-04,-1.657136568036e-03,2.560113327023e-03,-4.386330563269e-04,-2.705540404274e-04,5.809332774921e-04
"                  95",2.989233129491e-05,-1.351110849879e-03,2.067089773258e-03,-2.268726934696e-05,-1.540102395396e-03,3.147940363948e-03,-5.257960064188e-05,-1.889915455176e-04,1.080850590690e-03
"                  96",-2.732653266152e-04,-1.316266805206e-03,2.200549258440e-03,-6.708854826338e-04,-1.604220679128e-03,2.985664147013e-03,-3.976201560186e-04,-2.879538739220e-04,7.851148885730e-04
"                  97",-4.819023727459e-04,-1.291045497487e-03,2.380407953760e-03,-9.994025096816e-04,-1.573187872467e-03,3.297142654698e-03,-5.175001369356e-04,-2.821423749803e-04,9.167347009378e-04
"                  98",-5.947714514868e-04,-1.272431674590e-03,2.529516121819e-03,-1.065467991520e-03,-1.549193994051e-03,3.295020062507e-03,-4.706965400335e-04,-2.767623194615e-04,7.655039406878e-04
"                  99",-6.659791359789e-04,-1.239230877386e-03,2.615579641057e-03,-1.602588544027e-03,-1.680086576329e-03,2.599857023255e-03,-9.366094080480e-04,-4.408556989429e-04,-1.572261780122e-05
"                 100",-5.545411880161e-04,-1.176248145700e-03,2.645975007025e-03,-1.092031166856e-03,-1.541604119463e-03,3.171573635793e-03,-5.374899788403e-04,-3.653559737632e-04,5.255986287672e-04
"                 101",-2.725707566841e-04,-1.159948739030e-03,2.705429787293e-03,-6.087473228889e-04,-1.375504280530e-03,3.448576298848e-03,-3.361765662048e-04,-2.155555415002e-04,7.431465115547e-04
"                 102",-2.776302658877e-04,-1.169930032965e-03,2.799918295228e-03,-5.791512077177e-04,-1.406334593928e-03,2.974051828065e-03,-3.015209418300e-04,-2.364045609634e-04,1.741335328362e-04
"                 103",-2.691652289818e-04,-1.135074027983e-03,2.934250252043e-03,-8.961645909118e-04,-1.280493991083e-03,3.342906703751e-03,-6.269993619301e-04,-1.454199630999e-04,4.086564517073e-04
"                 104",-2.531081392912e-04,-1.111753141459e-03,3.060483819337e-03,-8.044400854106e-04,-1.320321461757e-03,3.462498190597e-03,-5.513319461194e-04,-2.085683202983e-04,4.020143712602e-04
"                 105",-3.322044157334e-04,-1.097393837635e-03,3.154077907375e-03,-8.084314871962e-04,-1.215033622579e-03,3.605726449628e-03,-4.762270714628e-04,-1.176397849438e-04,4.516485422527e-04
"                 106",-3.624249290017e-04,-1.109646461570e-03,3.223141654135e-03,-1.037214549435e-03,-1.361743196389e-03,3.765257219385e-03,-6.747896204337e-04,-2.520967348198e-04,5.421155652499e-04
"                 107",-4.359462580418e-04,-1.127141066279e-03,3.279224932692e-03,-1.032822384201e-03,-1.379993200207e-03,3.936636470337e-03,-5.968761261592e-04,-2.528521339281e-04,6.574115376449e-04
"                 108",-5.167612528357e-04,-1.140324822116e-03,3.328740746466e-03,-1.036425627098e-03,-1.317830894613e-03,3.936147475456e-03,-5.196643742627e-04,-1.775060724971e-04,6.074067289896e-04
"                 109",-4.882941459384e-04,-1.145515531943e-03,3.375546845342e-03,-8.731957419722e-04,-1.456699632126e-03,4.012211803318e-03,-3.849015960338e-04,-3.111841001830e-04,6.366649579753e-04
"                 110",-4.912687257963e-04,-1.153555336301e-03,3.387740836988e-03,-8.120950297252e-04,-1.391797927658e-03,4.024104632315e-03,-3.208263039288e-04,-2.382425913572e-04,6.363637953271e-04
"                 111",-5.448375333559e-04,-1.165851251837e-03,3.402982730879e-03,-8.101237667585e-04,-1.332515638158e-03,3.963560445053e-03,-2.652862334025e-04,-1.666643863213e-04,5.605777141740e-04
"                 112",-4.580841768043e-04,-1.160919424320e-03,3.396101481914e-03,-8.915516271008e-04,-1.440573585909e-03,4.361567506884e-03,-4.334674502965e-04,-2.796541615894e-04,9.654660249695e-04
"                 113",-2.707875081635e-04,-1.165682274232e-03,3.350211363586e-03,-5.094861922877e-04,-1.351762324847e-03,3.886854830204e-03,-2.386986841243e-04,-1.860800506147e-04,5.366434666177e-04
"                 114",3.182395906746e-05,-1.156875526122e-03,3.286523733720e-03,-3.161294016554e-04,-1.418101561581e-03,4.266107685680e-03,-3.479533607228e-04,-2.612260354600e-04,9.795839519603e-04
"                 115",3.024553031088e-04,-1.169824529293e-03,3.218863159849e-03,1.216670200189e-04,-1.470228260439e-03,3.916763465479e-03,-1.807882830899e-04,-3.004037311460e-04,6.979003056299e-04
"                 116",4.352457810525e-04,-1.184211333945e-03,3.199113177783e-03,-2.734649254701e-04,-1.384735568397e-03,3.684001155503e-03,-7.087107065226e-04,-2.005242344529e-04,4.848879777202e-04
"                 117",3.473530129881e-04,-1.235418823758e-03,3.189129712497e-03,-3.964559110486e-04,-1.376544328041e-03,3.546636780320e-03,-7.438089240368e-04,-1.411255042828e-04,3.575070678239e-04
"                 118",3.464710597698e-04,-1.268224867418e-03,3.173369889350e-03,5.838366264851e-05,-1.438291934311e-03,3.521041627527e-03,-2.880873971213e-04,-1.700670668927e-04,3.476717381778e-04
"                 119",6.505553369562e-04,-1.254564703032e-03,3.119361864953e-03,1.447527268497e-04,-1.385976814251e-03,3.307557213934e-03,-5.058026101065e-04,-1.314121112198e-04,1.881953489810e-04
"                 120",9.854265621143e-04,-1.228418374190e-03,3.059159056861e-03,5.440443062771e-04,-1.457785831454e-03,3.453661753645e-03,-4.413822558372e-04,-2.293674572646e-04,3.945026967838e-04
"                 121",1.218418222645e-03,-1.248063719356e-03,3.014461049573e-03,6.212587255224e-04,-1.413114187051e-03,3.495283173003e-03,-5.971594971225e-04,-1.650504676952e-04,4.808221234300e-04
"                 122",1.325504207925e-03,-1.278172612272e-03,3.008805298378e-03,1.007925662397e-03,-1.502830591990e-03,3.584187647938e-03,-3.175785455283e-04,-2.246579797181e-04,5.753823495601e-04
"                 123",1.352719784282e-03,-1.307712363094e-03,3.012445002444e-03,1.002570863818e-03,-1.417769267374e-03,3.293226799986e-03,-3.501489204637e-04,-1.100569042807e-04,2.807817975424e-04
"                 124",1.336948720686e-03,-1.330852303704e-03,3.017141663028e-03,8.343754700695e-04,-1.413768328645e-03,3.313657343463e-03,-5.025732506161e-04,-8.291602494128e-05,2.965156804350e-04
"                 125",1.523848451127e-03,-1.317958818507e-03,3.005429286678e-03,1.136953535613e-03,-1.449586945291e-03,3.170621830596e-03,-3.868949155137e-04,-1.316281267844e-04,1.651925439176e-04
"                 126",1.580034924141e-03,-1.311690244995e-03,2.992553657607e-03,1.117528405724e-03,-1.431393821756e-03,3.215914419025e-03,-4.625065184175e-04,-1.197035767604e-04,2.233607614170e-04
"                 127",1.547929266581e-03,-1.304126160124e-03,2.958542180730e-03,7.907967640382e-04,-1.571265878871e-03,3.539671785871e-03,-7.571325025427e-04,-2.671397187471e-04,5.811296051410e-04
"                 128",1.278452539725e-03,-1.335861564909e-03,2.927039709171e-03,6.761450457713e-04,-1.468886513384e-03,3.222115168875e-03,-6.023074939536e-04,-1.330249484757e-04,2.950754597040e-04
"                 129",1.051884725382e-03,-1.362123134691e-03,2.886728469048e-03,4.317595295746e-04,-1.517005898951e-03,2.918982105953e-03,-6.201251958069e-04,-1.548827642603e-04,3.225363690469e-05
"                 130",8.737632327841e-04,-1.376335310550e-03,2.859351804094e-03,-1.619546446001e-04,-1.553831662513e-03,3.149120622349e-03,-1.035717877384e-03,-1.774963519629e-04,2.897688182545e-04
"                 131",9.357424107600e-04,-1.371103507153e-03,2.830163970464e-03,1.137522802255e-04,-1.521056335790e-03,3.144198084565e-03,-8.219901305344e-04,-1.499528286373e-04,3.140341141011e-04
"                 132",7.466940106802e-04,-1.401868218421e-03,2.796393034132e-03,8.416533096520e-05,-1.522417435328e-03,2.975395031792e-03,-6.625286797150e-04,-1.205492169077e-04,1.790019976603e-04
"                 133",5.709823645352e-04,-1.418829469099e-03,2.757998855040e-03,-6.403462829040e-06,-1.599695039443e-03,3.179563829164e-03,-5.773858273643e-04,-1.808655703443e-04,4.215649741238e-04
"                 134",6.302546764122e-04,-1.397523112281e-03,2.703438874947e-03,-1.673444562332e-04,-1.606554695478e-03,3.038403824721e-03,-7.975991326454e-04,-2.090315831971e-04,3.349649497741e-04
"                 135",5.487878559402e-04,-1.376408223404e-03,2.667036394695e-03,-1.153310472674e-04,-1.531154949175e-03,2.910895562846e-03,-6.641189032076e-04,-1.547467257717e-04,2.438591681514e-04
"                 136",6.527203985487e-04,-1.360161316918e-03,2.617871795780e-03,3.989617684592e-05,-1.589156346595e-03,2.992698505222e-03,-6.128242217028e-04,-2.289950296768e-04,3.748267094413e-04
"                 137",7.534685470434e-04,-1.369815921478e-03,2.586136600900e-03,2.429239759570e-04,-1.526136225316e-03,2.829808965646e-03,-5.105445710864e-04,-1.563203038373e-04,2.436723647467e-04
"                 138",9.828141465735e-04,-1.363778846537e-03,2.543246972029e-03,5.181914573615e-04,-1.547116405659e-03,2.720881154786e-03,-4.646226892120e-04,-1.833375591220e-04,1.776341827569e-04
"                 139",8.902100357302e-04,-1.375182702938e-03,2.501085935040e-03,3.668063993042e-04,-1.555323912504e-03,2.713310285188e-03,-5.234036364260e-04,-1.801412095660e-04,2.122243501483e-04
"                 140",8.125797571308e-04,-1.367978628230e-03,2.430656451867e-03,1.186840121567e-04,-1.553042509004e-03,2.659042890265e-03,-6.938957449741e-04,-1.850638807742e-04,2.283864383972e-04
"                 141",6.178866678178e-04,-1.367108868293e-03,2.374688258309e-03,-1.531781560172e-04,-1.505542829187e-03,2.650042201218e-03,-7.710648238350e-04,-1.384339608935e-04,2.753539429086e-04
"                 142",5.362248085604e-04,-1.333560310976e-03,2.378842341900e-03,-1.930266121775e-04,-1.483240663055e-03,2.794188803279e-03,-7.292514207378e-04,-1.496803520788e-04,4.153464613791e-04
"                 143",3.502270708858e-04,-1.311105652394e-03,2.427068669907e-03,-4.235059382389e-04,-1.405765879960e-03,2.736750646139e-03,-7.737330091247e-04,-9.466022756588e-05,3.096819762320e-04
"                 144",2.524429305178e-04,-1.290514363577e-03,2.494526555940e-03,-5.780062629811e-04,-1.467833676121e-03,2.849554056582e-03,-8.304491934989e-04,-1.773193125441e-04,3.550275006418e-04
"                 145",1.601072806910e-04,-1.282499955159e-03,2.567152290976e-03,-4.858356190611e-04,-1.411423778514e-03,2.781636775999e-03,-6.459428997521e-04,-1.289238233550e-04,2.144844850229e-04
"                 146",-3.012021929907e-05,-1.275410724620e-03,2.660364265342e-03,-6.160492431552e-04,-1.284607284471e-03,2.638495607894e-03,-5.859290238561e-04,-9.196559851172e-06,-2.186865744834e-05
"                 147",-6.164639329423e-05,-1.254254021959e-03,2.763299158848e-03,-8.993627634676e-04,-1.369819173253e-03,3.053355108203e-03,-8.377163701734e-04,-1.155651512948e-04,2.900559493551e-04
"                 148",-1.285929044517e-04,-1.231156605667e-03,2.901164249250e-03,-8.813289674463e-04,-1.295030651848e-03,2.899351064027e-03,-7.527360629946e-04,-6.387404618092e-05,-1.813185222980e-06
"                 149",-9.168879429586e-05,-1.205475962271e-03,3.046039075498e-03,-7.676376717821e-04,-1.227430475191e-03,3.137569110627e-03,-6.759488774863e-04,-2.195451292025e-05,9.153003512914e-05
"                 150",-1.252450378272e-04,-1.190940622623e-03,3.175176442412e-03,-8.997850827628e-04,-1.272377164583e-03,3.191609947661e-03,-7.745400449356e-04,-8.143654196005e-05,1.643350524978e-05
"                 151",-6.368814244328e-05,-1.181873350607e-03,3.299017012195e-03,-7.937921406382e-04,-1.628111616244e-03,4.265309481642e-03,-7.301039981950e-04,-4.462382656372e-04,9.662924694471e-04
"                 152",-1.737170763885e-04,-1.187341893222e-03,3.439749474930e-03,-1.098556320631e-03,-1.241542437984e-03,3.660119488445e-03,-9.248392442420e-04,-5.420054476211e-05,2.203700135152e-04
"                 153",-2.415534093295e-04,-1.180753133460e-03,3.563163344797e-03,-7.592808287789e-04,-1.379341655728e-03,3.863809328168e-03,-5.177274194494e-04,-1.985885222683e-04,3.006459833717e-04
"                 154",-1.504098399538e-04,-1.149777062419e-03,3.675153523081e-03,-4.648402684468e-04,-1.329120439292e-03,3.824327035160e-03,-3.144304284929e-04,-1.793433768732e-04,1.491735120788e-04
"                 155",-1.077356243637e-04,-1.126658965012e-03,3.754132839947e-03,-5.320179055903e-04,-1.196658029178e-03,3.771386379790e-03,-4.242822812266e-04,-6.999906416518e-05,1.725353984254e-05
"                 156",-3.141561881090e-05,-1.103108811019e-03,3.822246929082e-03,-7.131593546975e-04,-1.222521329396e-03,3.758204598913e-03,-6.817437358866e-04,-1.194125183772e-04,-6.404233016849e-05
"                 157",-1.989261914722e-04,-1.058158290597e-03,3.862395142240e-03,-5.263228598822e-04,-1.240437158166e-03,4.263406440198e-03,-3.273966684100e-04,-1.822788675696e-04,4.010112979582e-04
"                 158",-2.581918315155e-04,-1.075664093129e-03,3.888509062003e-03,-9.181306227352e-04,-1.297916204419e-03,4.111308008884e-03,-6.599387912197e-04,-2.222521112899e-04,2.227989468809e-04
"                 159",-3.415998543277e-04,-1.110660423790e-03,3.889971267760e-03,-9.854957698912e-04,-1.336566034025e-03,4.083747685053e-03,-6.438959155634e-04,-2.259056102347e-04,1.937764172931e-04
"                 160",-4.218682881495e-04,-1.140765843635e-03,3.893159187072e-03,-1.101910230873e-03,-1.241388641539e-03,3.931981492072e-03,-6.800419427234e-04,-1.006227979044e-04,3.882230499989e-05
"                 161",-4.020160244044e-04,-1.163969068201e-03,3.879904995189e-03,-1.041320725286e-03,-1.247516920872e-03,3.884593343723e-03,-6.393047008813e-04,-8.354785267090e-05,4.688348533977e-06
"                 162",-3.779549512119e-04,-1.163295762009e-03,3.868815925568e-03,-7.782081048949e-04,-1.234845278535e-03,3.849684195773e-03,-4.002531536830e-04,-7.154951652599e-05,-1.913172979410e-05
"                 163",-3.347335812440e-04,-1.145633319775e-03,3.876239036324e-03,-8.352789678372e-04,-1.295118560987e-03,4.221516005633e-03,-5.005453865932e-04,-1.494852412121e-04,3.452769693097e-04
"                 164",-2.982886347198e-04,-1.147042643634e-03,3.901897818911e-03,-9.858104855738e-04,-1.278863702897e-03,4.126701931222e-03,-6.875218508540e-04,-1.318210592638e-04,2.248041123113e-04
"                 165",-3.403462159692e-04,-1.141597933146e-03,3.939694024262e-03,-7.985710177014e-04,-1.285489219531e-03,4.159981225173e-03,-4.582248017323e-04,-1.438912863844e-04,2.202872009106e-04
"                 166",-5.803446600081e-04,-1.136200147329e-03,3.957333822983e-03,-1.350166862438e-03,-1.222426078855e-03,4.129889100695e-03,-7.698222024303e-04,-8.622593152600e-05,1.725552777116e-04
"                 167",-7.552840798960e-04,-1.126905089031e-03,3.957221878504e-03,-1.545165213499e-03,-1.161711983167e-03,4.048357085976e-03,-7.898811336025e-04,-3.480689413602e-05,9.113520747247e-05
"                 168",-7.243351449817e-04,-1.098933962759e-03,3.956352229246e-03,-1.206374254974e-03,-1.197716438777e-03,3.959419545177e-03,-4.820391099918e-04,-9.878247601818e-05,3.067315931398e-06
"                 169",-5.552858726981e-04,-1.073150879644e-03,3.964797612978e-03,-1.298291923746e-03,-1.314835265715e-03,4.290261550196e-03,-7.430060510477e-04,-2.416843860710e-04,3.254639372182e-04
"                 170",-4.520872093648e-04,-1.082618501722e-03,3.996646298322e-03,-9.264031348373e-04,-1.184885675046e-03,4.147581633497e-03,-4.743159254725e-04,-1.022671733241e-04,1.509353351754e-04
"                 171",-2.753851647840e-04,-1.095300883416e-03,3.998280580983e-03,-8.237891680099e-04,-1.168492252231e-03,4.092405348378e-03,-5.484040032259e-04,-7.319136881454e-05,9.412476739556e-05
"                 172",-1.351599861048e-05,-1.086851063627e-03,4.005407765427e-03,-6.420821406690e-04,-1.196528200863e-03,4.154635654288e-03,-6.285661420585e-04,-1.096771372358e-04,1.492278888612e-04
"                 173",-7.578975022998e-05,-1.117059278407e-03,3.988193979978e-03,-6.858106300102e-04,-1.189091839034e-03,4.009009067989e-03,-6.100208797803e-04,-7.203256062704e-05,2.081508801144e-05
"                 174",1.204182117937e-05,-1.120901023964e-03,3.977943076260e-03,-5.710160133885e-04,-1.172193575267e-03,4.019897265341e-03,-5.830578345679e-04,-5.129255130222e-05,4.195418908103e-05
"                 175",6.050511327326e-05,-1.128198036766e-03,3.964052084674e-03,-4.294064857884e-04,-1.358952667091e-03,4.454123786182e-03,-4.899115990617e-04,-2.307546303251e-04,4.900717015079e-04
"                 176",-7.181955020201e-05,-1.168826736347e-03,3.956453550750e-03,-8.165260630450e-04,-1.285892446193e-03,4.040839547329e-03,-7.447065128430e-04,-1.170657098455e-04,8.438599657878e-05
"                 177",-6.296017858203e-05,-1.175883276626e-03,3.937514112614e-03,-4.107735277975e-04,-1.250004524371e-03,4.037681950931e-03,-3.478133492155e-04,-7.412124774538e-05,1.001678383171e-04
"                 178",-9.023379541315e-05,-1.201125895538e-03,3.901148243712e-03,-7.508593207062e-04,-1.293554050851e-03,4.166424290344e-03,-6.606255252931e-04,-9.242815531259e-05,2.652760466321e-04
"                 179",-9.093820098209e-05,-1.219913166385e-03,3.868189786528e-03,-8.132364953937e-04,-1.304276072434e-03,3.843256546992e-03,-7.222982944116e-04,-8.436290604958e-05,-2.493323953601e-05
"                 180",7.778871526729e-06,-1.236473369392e-03,3.816239160123e-03,-5.565320290931e-04,-1.253484280767e-03,3.855290512305e-03,-5.643109006199e-04,-1.701091137511e-05,3.905135218207e-05
"                 181",1.959166830851e-04,-1.236635370401e-03,3.771839052918e-03,-6.565090229971e-04,-1.487533124729e-03,4.138982516938e-03,-8.524257060822e-04,-2.508977543283e-04,3.671434640207e-04
